Dato,Avdeling,Batch,Anlegg,Biomasse,Tilvekst,Alkalitet,Kalsium,Co2,Co2UtKar,Farge,NitrogenProsent,No3,No2,OksygenProsent,pH_etter,pH_foer,SalinitetProsent,DriftsvannGraderC,RaavannGraderC,TAN,Turbiditet,TotaltGasstrykkProsent
2024-05-12,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,81057.09622,1038.52256,,,,,11.0000,,19.2000,0.1200,,,,,,,0.2400,4.0000,
2024-05-13,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,82155.09016,1097.99394,56.8000,,11.0000,,18.0000,,30.8000,0.1200,96.0000,7.3200,6.9500,3.1000,12.5000,,0.2500,8.0000,
2024-05-14,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,83266.07534,1110.98518,,,10.8000,,13.0000,,30.5000,0.1500,94.0000,7.3400,6.9700,3.1000,12.3000,,0.3500,9.0000,
2024-05-15,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,84360.84235,1094.76701,68.0000,,10.9000,,19.0000,,37.5000,0.1300,95.0000,7.3300,7.0100,3.1000,12.1000,,0.2000,11.0000,
2024-05-16,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,85414.84235,1054.00000,69.6000,,13.0000,,18.0000,,41.6000,0.1000,93.0000,7.3200,6.9600,3.1000,12.2000,,0.2800,12.0000,
2024-05-17,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,86414.84235,1000.00000,56.4000,,12.7000,,14.0000,,43.0000,0.1400,92.0000,7.3000,7.0000,3.1000,12.1000,,0.3900,2.0000,
2024-05-18,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,87371.84235,957.00000,73.2000,,12.7000,,23.0000,,40.7000,0.1400,104.0000,7.4200,7.0900,3.1000,12.2000,,0.3300,5.0000,
2024-05-19,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,88342.33235,970.49000,77.2000,,5.7000,,17.0000,,42.8000,0.1200,91.0000,7.3600,7.1200,3.0000,12.2000,,0.3400,4.0000,
2024-05-20,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,89326.70331,984.37096,72.0000,,10.9000,,18.0000,,21.0000,0.0400,97.0000,7.3700,7.0000,3.2000,12.3000,,0.2400,2.0000,
2024-05-21,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,90363.48351,1036.78020,76.0000,,9.4000,,9.0000,,44.1000,0.0600,98.0000,7.3000,7.0100,3.2000,12.6000,,0.2500,1.0000,
2024-05-22,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,91441.66697,1078.18346,80.4000,,10.5000,,9.0000,,44.8000,0.0800,98.0000,7.2900,6.9400,3.2000,12.8000,,0.2800,1.0000,
2024-05-23,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,92531.32611,1089.65914,,,,,16.0000,,18.8000,0.1300,,7.3200,7.0000,,,,0.2900,1.0000,
2024-05-24,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,93631.43162,1100.10551,70.4000,,11.3000,,10.0000,,45.7000,0.1200,93.0000,7.4000,7.0100,3.3000,13.4000,,0.2300,1.0000,
2024-05-25,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,94741.91461,1110.48299,,,12.8000,,17.0000,,29.0000,0.1100,96.0000,7.3800,7.0100,3.2000,12.9000,,0.2300,2.0000,
2024-05-26,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,95930.19441,1188.27980,81.6000,,10.5000,,15.0000,,24.1000,0.1400,95.0000,7.3800,7.0100,3.2000,12.9000,,0.2100,2.0000,
2024-05-27,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,97133.35659,1203.16218,78.0000,,10.8000,,15.0000,,40.8000,0.1600,93.0000,7.3600,7.0000,3.2000,,,0.2300,3.0000,
2024-05-28,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,98466.26893,1332.91234,,,11.7000,,15.0000,,39.7000,0.1500,97.0000,7.3400,6.9700,3.1000,12.3000,,0.2000,4.0000,
2024-05-29,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,99897.14624,1430.87731,71.6000,,16.1000,,16.0000,,30.0000,0.3700,87.0000,7.2200,6.9000,3.2000,12.3000,,1.3700,5.0000,
2024-05-30,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,101365.65930,1468.51306,56.0000,,16.5000,,17.0000,,43.8000,0.3900,95.0000,7.1300,6.8200,3.2000,12.4000,,1.0600,5.0000,
2024-05-31,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,109547.06700,8181.40770,70.0000,,14.9000,,13.0000,,66.8000,0.3000,92.0000,7.2400,6.8900,3.2000,12.3000,,0.8100,7.0000,
2024-06-01,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,112058.18862,2511.12162,110.0000,,17.0000,,14.0000,,47.1000,0.2400,90.0000,7.4200,7.0800,3.2000,12.3000,,0.9400,9.0000,
2024-06-02,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,114624.81956,2566.63094,129.0000,,18.2000,,16.0000,,50.3000,0.3100,93.0000,7.4300,7.0400,3.2000,12.3000,,0.9000,9.0000,
2024-06-03,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,117287.79791,2662.97835,118.8000,,,,22.0000,,47.2000,0.2800,,,,,,,0.8600,13.0000,
2024-06-04,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,120076.66143,2788.86352,119.0000,,15.9000,,29.0000,,43.1000,0.3000,95.0000,7.3800,7.0400,3.2000,12.2000,,0.8000,14.0000,
2024-06-05,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,122903.94245,2827.28102,92.0000,,19.2000,,34.0000,,31.9000,0.3100,88.0000,7.1300,6.8700,3.2000,12.3000,,0.8800,16.0000,
2024-06-06,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,125833.61101,2929.66856,,,19.2000,,25.0000,,23.6000,0.2600,97.0000,7.2400,6.9800,3.2000,12.5000,,0.8600,11.0000,
2024-06-07,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,128213.70201,2380.09100,87.0000,,16.0000,,12.0000,,21.0000,0.2900,90.0000,7.3300,7.0000,3.0000,13.7000,,1.1400,6.0000,
2024-06-08,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,130666.09394,2452.39193,,,16.8000,,15.0000,,25.0000,0.2100,87.0000,7.3400,7.0100,3.2000,13.5000,,0.9400,7.0000,
2024-06-09,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,132783.39538,2117.30144,85.0000,,18.4000,,15.0000,,27.2000,0.2400,87.0000,7.2700,6.9500,3.2000,13.2000,,0.8000,10.0000,
2024-06-10,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,134420.98700,1637.59162,100.0000,,18.2000,,17.0000,,26.3000,0.2600,83.0000,7.2900,6.9700,3.3000,13.1000,,0.7600,14.0000,
2024-06-11,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,135856.15148,1435.16448,112.0000,,19.8000,,11.0000,,39.6000,0.1800,88.0000,7.3100,6.9700,3.3000,13.1000,,0.8100,11.0000,
2024-06-12,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,137295.69141,1439.53993,105.6000,,16.4000,,16.0000,,54.9000,0.1900,104.0000,7.3200,7.0200,3.3000,13.6000,,0.8100,5.0000,
2024-06-13,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,138783.90234,1488.21093,,,15.5000,,11.0000,,62.2000,0.1700,102.0000,7.3600,7.0300,3.3000,13.2000,,0.7500,4.0000,
2024-06-14,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,140442.61229,1658.70995,104.0000,,16.8000,,12.0000,,23.8000,0.2000,92.0000,7.3200,7.0200,3.3000,13.4000,,0.4400,2.0000,
2024-06-15,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,142049.32578,1606.71349,84.4000,,16.0000,,12.0000,,58.6000,0.2100,90.0000,7.2400,6.9900,3.3000,13.3000,,0.7400,4.0000,
2024-06-16,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,142094.78795,45.46217,64.8000,,16.1000,,12.0000,,22.2000,0.2000,,7.2200,6.9400,3.3000,13.4000,,0.5600,3.0000,
2024-06-17,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,142088.76562,-6.02233,82.0000,,15.0000,,14.0000,,53.7000,0.1700,90.0000,7.1000,7.3000,3.3000,13.4000,,0.5200,3.0000,
2024-06-18,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,140741.10193,-1347.66369,,,16.4000,,11.0000,,49.1000,0.0900,88.0000,7.1000,7.1800,3.2000,13.4000,,0.2100,4.0000,
2024-06-19,Postsmolt B2,RASB2_53.2024-04-22.2024-06-20,RASB2_53,140439.75632,-301.34561,97.4000,,16.9000,,20.0000,,43.7000,0.0400,94.0000,7.3100,7.0600,3.2000,13.5000,,0.2100,2.0000,
2024-06-20,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,86560.08497,-35942.83200,,,9.8000,,18.0000,,20.4000,0.1000,100.0000,7.1000,6.8700,2.8000,13.2000,,0.1000,3.0000,
2024-07-12,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,25023.62400,0.00000,26.4000,,2.1000,,7.0000,,2.5000,0.0300,100.0000,7.2400,7.1900,4.3000,13.5000,,0.8700,7.0000,
2024-07-13,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,50200.25000,25176.62600,34.4000,,4.8000,,9.0000,,3.2000,0.0200,94.0000,7.2600,6.9100,3.8000,14.1000,,0.7200,2.0000,
2024-07-14,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,50350.83823,150.58823,42.4000,,8.5000,,3.0000,,4.0000,0.0300,105.0000,7.3000,6.9100,3.2000,14.1000,,2.9300,3.0000,
2024-07-15,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,50513.50103,162.66280,40.8000,,7.0000,,11.0000,,5.5000,0.0300,101.0000,7.2100,6.8800,2.9000,13.8000,,2.5200,3.0000,
2024-07-16,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,50748.32940,234.82837,29.6000,,6.4000,,10.0000,,4.9000,0.0300,103.0000,7.0500,6.7700,2.9000,14.0000,,2.1700,3.0000,
2024-07-17,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,51052.76736,304.43796,36.8000,,6.7000,,8.0000,,5.3000,0.0400,102.0000,7.0100,6.8200,2.9000,14.0000,,1.9200,2.0000,
2024-07-18,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,51446.54987,393.78251,35.2000,,7.2000,,9.0000,,6.7000,0.0400,104.0000,7.0900,6.8800,2.9000,14.0000,,1.8300,1.0000,
2024-07-19,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,51927.44397,480.89410,35.2000,,7.6000,,11.0000,,9.6000,0.0600,95.0000,7.0400,6.8300,2.9000,14.0000,,1.9000,2.0000,
2024-07-20,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,52454.98501,527.54104,40.0000,,7.7000,,7.0000,,6.7000,0.0700,97.0000,7.1200,6.8900,2.9000,14.0000,,1.9200,1.0000,
2024-07-21,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,53056.82927,601.84426,51.2000,,8.0000,,9.0000,,8.6000,0.1000,94.0000,7.1600,6.9200,2.9000,14.0000,,1.7100,1.0000,
2024-07-22,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,53668.73149,611.90222,47.0000,,8.0000,,11.0000,,12.4000,0.1200,100.0000,7.2100,6.9500,2.9000,14.1000,,1.2700,2.0000,
2024-07-23,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,54332.01919,663.28770,,,9.1000,,11.0000,,15.0000,0.1200,99.0000,7.1800,6.9200,2.9000,14.0000,,1.2600,3.0000,
2024-07-24,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,55061.73682,729.71763,52.0000,,8.4000,,10.0000,,17.0000,0.1100,98.0000,7.2600,7.0100,2.9000,14.0000,,0.9000,3.0000,
2024-07-25,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,55827.47615,765.73933,,,9.4000,,14.0000,,19.0000,0.1300,95.0000,7.2500,6.9700,3.0000,14.3000,,0.7800,3.0000,
2024-07-26,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,56628.57198,801.09583,54.0000,,9.2000,,16.0000,,23.0000,0.1300,95.0000,7.2500,7.0300,2.9000,14.2000,,0.5500,4.0000,
2024-07-27,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,57461.25810,832.68612,,,9.0000,,,,,,95.0000,,,3.1000,14.1000,,,,
2024-07-28,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,58338.63459,877.37649,,,9.1000,,12.0000,,,,95.0000,7.2700,7.1000,3.0000,14.0000,,,4.0000,
2024-07-29,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,59217.59144,878.95685,68.0000,,7.9000,,8.0000,,27.0000,0.0900,95.0000,7.3400,7.1000,3.0000,14.2000,,0.2800,3.0000,
2024-07-30,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,60135.23848,917.64704,,,8.8000,,6.0000,,,,96.0000,7.3300,7.0800,3.0000,14.1000,,,3.0000,
2024-07-31,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,61097.03773,961.79925,67.2000,,8.3000,,6.0000,,27.7000,0.0600,93.0000,7.3500,7.1200,3.0000,14.1000,,0.2400,2.0000,
2024-08-01,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,62338.91657,1241.87884,,,8.3000,,5.0000,,,,94.0000,7.3200,7.1100,3.0000,14.2000,,,3.0000,
2024-08-02,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,63695.89706,1356.98049,68.0000,,8.3000,,4.0000,,33.6000,0.0700,90.0000,7.3200,7.0900,3.0000,14.3000,,0.2000,2.0000,
2024-08-03,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,65035.28485,1339.38779,,,8.4000,,5.0000,,,,93.0000,7.3300,7.1100,3.0000,14.3000,,,3.0000,
2024-08-04,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,66399.24301,1363.95816,,,8.8000,,6.0000,,,,92.0000,7.3400,7.0700,3.0000,14.5000,,,3.0000,
2024-08-05,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,67699.01245,1299.76944,74.4000,,10.7000,,8.0000,,30.8000,0.1200,102.0000,7.2600,7.0200,3.0000,14.5000,,0.2100,2.0000,
2024-08-06,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,68938.91726,1239.90481,,,10.5000,,4.0000,,,,102.0000,7.1400,7.0300,3.0000,14.3000,,,3.0000,
2024-08-07,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,70233.42726,1294.51000,70.0000,,10.4000,,5.0000,,40.2000,0.1500,97.0000,7.2500,7.0300,3.0000,14.3000,11.6000,0.1900,4.0000,
2024-08-08,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,71497.50380,1264.07654,,,8.8000,,,,,,98.0000,7.3300,7.1200,3.0000,14.1000,,,3.0000,
2024-08-09,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,72821.40783,1323.90403,,,8.9000,,,,40.6000,0.1300,94.0000,7.3000,7.0900,3.0000,14.1000,,0.1800,4.0000,
2024-08-10,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,74115.58597,1294.17814,,,10.6000,,,,,,90.0000,7.2000,7.0100,3.0000,14.0000,,,4.0000,
2024-08-11,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,75417.69845,1302.11248,,,11.5000,,,,,,90.0000,7.1600,7.0000,3.0000,14.0000,,,4.0000,
2024-08-12,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,76665.24735,1247.54890,77.2000,,12.0000,,,,47.3000,0.1000,90.0000,7.1700,6.9700,3.0000,14.0000,,0.1700,4.0000,
2024-08-13,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,77951.74032,1286.49297,,,12.1000,,,,,,92.0000,7.1800,7.0000,3.0000,14.0000,,,4.0000,
2024-08-14,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,79316.62280,1364.88248,77.0000,,11.0000,,14.0000,,49.9000,0.1200,94.0000,7.2700,7.0800,3.0000,14.1000,,0.1800,4.0000,
2024-08-15,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,80698.82824,1382.20544,,,12.3000,,,,,,91.0000,7.2700,7.0800,3.0000,14.1000,,,4.0000,
2024-08-16,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,82153.22366,1454.39542,93.2000,,10.9000,,,,49.7000,0.1500,92.0000,7.3200,7.1100,3.0000,14.1000,,0.1700,3.0000,
2024-08-17,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,83671.03006,1517.80640,,,14.1000,,,,,,92.0000,7.1300,6.9700,3.0000,14.0000,,,3.0000,
2024-08-18,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,85188.88156,1517.85150,,,13.5000,,,,,,91.0000,7.0000,7.0100,3.0000,14.1000,,,3.0000,
2024-08-19,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,86799.77085,1610.88929,89.6000,,10.5000,,3.0000,,63.0000,0.1400,92.0000,7.3200,7.1100,3.1000,14.1000,,0.2000,3.0000,
2024-08-20,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,88429.16703,1629.39618,,,11.2000,,,,,,93.0000,7.3000,7.1000,3.2000,14.1000,,,3.0000,
2024-08-21,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,89630.93511,1201.76808,56.8000,,11.6000,,,,30.0000,0.1800,91.0000,7.1100,6.9300,3.1000,14.0000,,0.2000,4.0000,
2024-08-22,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,90831.59830,1200.66319,,,11.9000,,,,,,91.0000,7.1300,6.9900,3.2000,14.1000,,,2.0000,
2024-08-23,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,92463.23504,1631.63674,95.2000,,10.9000,,,,47.1000,0.2000,91.0000,7.2600,7.1300,3.1000,14.0000,,0.2100,1.0000,
2024-08-24,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,94095.27567,1632.04063,100.0000,,11.2000,,7.0000,,72.2000,0.2300,101.0000,7.3000,7.1300,3.2000,14.1000,,0.1600,2.0000,
2024-08-25,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,95804.29488,1709.01921,,,11.7000,,9.0000,,73.0000,0.2300,98.0000,7.2700,7.0900,3.2000,14.2000,,0.1500,3.0000,
2024-08-26,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,97481.02112,1676.72624,90.4000,,12.0000,,10.0000,,60.2000,0.2300,95.0000,7.2800,7.0800,3.2000,14.2000,,0.1400,4.0000,
2024-08-27,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,99192.78951,1711.76839,,,10.7000,,,,,,95.0000,7.2800,7.1500,3.2000,14.0000,,,9.0000,
2024-08-28,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,101035.01592,1842.22641,92.0000,,14.7000,,,,40.4000,0.1900,91.0000,7.1900,7.0100,3.2000,14.0000,,0.2000,8.0000,
2024-08-29,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,102964.82836,1929.81244,,,15.6000,,,,,,92.0000,7.2300,7.0400,3.2000,14.1000,,,5.0000,
2024-08-30,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,104939.16371,1974.33535,92.4000,,15.9000,,9.0000,,43.8000,0.4100,93.0000,7.2200,7.0300,3.2000,14.1000,,1.0400,4.0000,
2024-08-31,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,107020.36423,2081.20052,,,15.6000,,,,,,95.0000,7.2600,7.0500,3.2000,,,1.1000,6.0000,
2024-09-01,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,108704.64233,1684.27810,,,15.6000,,,,,,95.0000,7.2500,7.0500,3.1000,14.0000,,1.1000,4.0000,
2024-09-02,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,110235.52600,1530.88367,95.2000,,15.8000,,8.0000,,38.0000,0.3000,93.0000,7.2400,7.0500,3.2000,14.1000,,1.0000,3.0000,
2024-09-03,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,111505.22426,1269.69826,,,16.0000,,,,,,90.0000,7.2400,7.0400,3.2000,14.2000,,,2.0000,
2024-09-04,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,112893.92062,1388.69636,92.4000,,16.2000,,10.0000,,40.3000,0.3100,91.0000,7.1000,7.0300,3.2000,14.7000,,0.9900,3.0000,
2024-09-05,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,114008.51783,1114.59721,,,14.0000,,,,,,95.0000,7.1700,7.1000,3.2000,14.9000,,,3.0000,
2024-09-06,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,114705.24722,696.72939,96.0000,,14.0000,,1.0000,,33.8000,0.2400,98.0000,7.1500,7.0800,3.2000,14.1000,,0.7200,3.0000,
2024-09-07,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,115785.81036,1080.56314,,,14.3000,,,,,,95.0000,7.1700,7.0800,3.2000,14.1000,,,3.0000,
2024-09-08,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,116892.47576,1106.66540,,,15.2000,,,,,,94.0000,7.1100,7.0500,3.2000,14.2000,,,2.0000,
2024-09-09,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,117818.47799,926.00223,100.0000,,15.0000,,9.0000,,38.3000,0.2500,92.0000,7.1400,7.0600,3.2000,14.1000,,0.6300,2.0000,
2024-09-10,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,118448.18344,629.70545,104.0000,,14.2000,,10.0000,,37.5000,0.2300,97.0000,7.1700,7.0600,3.2000,14.1000,,0.5700,2.0000,
2024-09-11,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,118940.44223,492.25879,134.4000,,14.8000,,6.0000,,56.0000,0.2000,97.0000,7.1800,7.0700,3.1000,14.1000,,0.4400,2.0000,
2024-09-12,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,119494.84951,554.40728,136.0000,,15.4000,,7.0000,,56.0000,0.2000,95.0000,7.2800,7.1000,3.1000,14.0000,,0.4700,2.0000,
2024-09-13,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,120049.06355,554.21404,152.0000,,15.5000,,9.0000,,55.4000,0.2100,98.0000,7.2800,7.1600,3.1000,14.0000,,0.5300,3.0000,
2024-09-14,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,120812.28028,763.21673,,,15.6000,,11.0000,,,,95.0000,7.2500,7.1300,3.1000,14.0000,,,3.0000,
2024-09-15,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,121670.73932,858.45904,,,16.1000,,13.0000,,56.0000,0.2300,94.0000,7.2800,7.1100,3.1000,14.0000,,0.6100,2.0000,
2024-09-16,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,122515.52968,844.79036,138.0000,,15.6000,,10.0000,,54.2000,0.2300,96.0000,7.2500,7.1000,3.2000,14.0000,,0.6200,2.0000,
2024-09-17,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,123424.39162,908.86194,,,15.8000,,10.0000,,,,95.0000,7.3100,7.0900,3.2000,14.0000,,,3.0000,
2024-09-18,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,124363.83382,939.44220,146.4000,,16.3000,,14.0000,,55.4000,0.2700,98.0000,7.3000,7.1100,3.2000,14.0000,,0.7500,4.0000,
2024-09-19,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,125368.59213,1004.75831,,,19.2000,,14.0000,,,,94.0000,7.1500,7.0600,3.2000,14.1000,,,4.0000,
2024-09-20,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,126366.67887,998.08674,137.6000,,,18.8000,13.0000,,57.8000,0.2800,95.0000,7.2000,7.1100,3.2000,14.3000,,0.8900,5.0000,
2024-09-21,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,127422.03620,1055.35733,,,,18.6000,10.0000,,,,90.0000,7.2800,7.0800,3.2000,14.3000,,,6.0000,
2024-09-22,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,128577.35513,1155.31893,,,,17.6000,13.0000,,,,102.0000,7.2900,7.1600,3.2000,14.0000,,,6.0000,
2024-09-23,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,128686.18586,108.83073,140.0000,,,18.2000,12.0000,,55.0000,0.1700,100.0000,7.2600,7.1600,3.2000,14.0000,,0.3900,7.0000,
2024-09-24,Postsmolt B2,RASB2_52.2024-07-12.2024-09-28,RASB2_52,128685.60434,-0.58152,,,,16.0000,,,,,105.0000,7.2800,7.1900,3.2000,14.0000,,,5.0000,
2024-10-10,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,7892.58885,0.00000,,,,1.7000,10.0000,,7.8000,,100.0000,7.4000,7.4400,3.0000,14.3000,,,2.0000,
2024-10-11,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,26577.75984,18685.17099,36.0000,,,2.1000,11.0000,,9.0000,0.0100,105.0000,7.3400,7.2900,3.0000,13.8000,,0.2000,2.0000,
2024-10-12,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,26913.03394,335.27410,,,,3.0000,,,,,100.0000,7.2900,7.1300,3.0000,13.4000,,,2.0000,
2024-10-13,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,27304.55554,391.52160,,,,3.0000,,,,,95.0000,7.2600,7.1500,2.9000,13.4000,,,2.0000,
2024-10-14,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,46683.33607,19378.78053,42.0000,,,3.5000,19.0000,,8.9000,0.0100,95.0000,7.2500,7.0700,2.9000,13.5000,,0.2000,3.0000,
2024-10-15,Postsmolt B2,RASB2_53.2024-10-15.2024-11-20,RASB2_53,26182.60595,0.00000,43.2000,,,4.5000,10.0000,,7.7000,0.0100,97.0000,7.3200,7.1100,2.9000,13.5000,,0.2000,2.0000,
